ts,open,high,low,close,volume,n_trades,vwap
2024-06-03 19:11:31+00:00,,,,,0,0,
2024-06-03 19:11:32+00:00,,,,,0,0,
2024-06-03 19:11:33+00:00,,,,,0,0,
2024-06-03 19:11:34+00:00,193.075,193.08,193.075,193.08,549,9,193.07908925318765
2024-06-03 19:11:35+00:00,193.07,193.07,193.07,193.07,3,2,193.07000000000002
2024-06-03 19:11:36+00:00,193.06,193.06,193.06,193.06,1040,18,193.06000000000003
2024-06-03 19:11:37+00:00,,,,,0,0,
2024-06-03 19:11:38+00:00,193.06,193.06,193.06,193.06,850,13,193.06
2024-06-03 19:11:39+00:00,193.06,193.06,193.06,193.06,100,1,193.06
2024-06-03 19:11:40+00:00,,,,,0,0,
2024-06-03 19:11:41+00:00,193.05,193.05,193.05,193.05,332,5,193.04999999999998
2024-06-03 19:11:42+00:00,193.05,193.05,193.05,193.05,345,5,193.05
2024-06-03 19:11:43+00:00,,,,,0,0,
2024-06-03 19:11:44+00:00,,,,,0,0,
2024-06-03 19:11:45+00:00,193.05,193.05,193.05,193.05,342,7,193.05
2024-06-03 19:11:46+00:00,,,,,0,0,
2024-06-03 19:11:47+00:00,,,,,0,0,
2024-06-03 19:11:48+00:00,193.055,193.055,193.055,193.055,10,1,193.055
2024-06-03 19:11:49+00:00,,,,,0,0,
2024-06-03 19:11:50+00:00,,,,,0,0,
2024-06-03 19:11:51+00:00,193.05,193.05,193.05,193.05,244,6,193.05
2024-06-03 19:11:52+00:00,,,,,0,0,
2024-06-03 19:11:53+00:00,193.05,193.05,193.03,193.03,508,9,193.0372342519685
2024-06-03 19:11:54+00:00,193.02,193.02,193.02,193.02,213,6,193.01999999999998
2024-06-03 19:11:55+00:00,193.01,193.01,193.0,193.0,260,5,193.0077307692308
2024-06-03 19:11:56+00:00,,,,,0,0,
2024-06-03 19:11:57+00:00,,,,,0,0,
2024-06-03 19:11:58+00:00,,,,,0,0,
2024-06-03 19:11:59+00:00,193.0,193.0,192.995,192.995,135,2,192.9962962962963
2024-06-03 19:12:00+00:00,192.99,192.99,192.96,192.96,2815,30,192.96967673179395
2024-06-03 19:12:01+00:00,192.97,192.98,192.96,192.98,1611,9,192.96901303538175
2024-06-03 19:12:02+00:00,192.98,192.98,192.98,192.98,34,2,192.98
2024-06-03 19:12:03+00:00,192.98,192.99,192.98,192.99,1300,11,192.98307692307694
2024-06-03 19:12:04+00:00,193.0,193.02,193.0,193.02,527,9,193.00965844402276
2024-06-03 19:12:05+00:00,193.03,193.04,193.03,193.04,565,9,193.03642477876105
2024-06-03 19:12:06+00:00,193.04,193.05,193.04,193.05,325,3,193.04076923076923
2024-06-03 19:12:07+00:00,,,,,0,0,
2024-06-03 19:12:08+00:00,193.05,193.05,193.04,193.04,4,2,193.0475
2024-06-03 19:12:09+00:00,193.04,193.04,193.04,193.04,5,1,193.04
2024-06-03 19:12:10+00:00,193.03,193.03,193.03,193.03,702,11,193.03
2024-06-03 19:12:11+00:00,193.05,193.05,193.05,193.05,400,3,193.05
2024-06-03 19:12:12+00:00,193.05,193.05,193.03,193.03,393,8,193.03381679389312
2024-06-03 19:12:13+00:00,,,,,0,0,
2024-06-03 19:12:14+00:00,,,,,0,0,
2024-06-03 19:12:15+00:00,,,,,0,0,
2024-06-03 19:12:16+00:00,193.03,193.03,193.03,193.03,5,1,193.03
2024-06-03 19:12:17+00:00,,,,,0,0,
2024-06-03 19:12:18+00:00,,,,,0,0,
2024-06-03 19:12:19+00:00,193.04,193.04,193.04,193.04,1,1,193.04
2024-06-03 19:12:20+00:00,193.04,193.04,193.04,193.04,211,5,193.03999999999996
2024-06-03 19:12:21+00:00,193.05,193.05,193.05,193.05,200,2,193.05
2024-06-03 19:12:22+00:00,193.045,193.045,193.045,193.045,10,1,193.045
2024-06-03 19:12:23+00:00,,,,,0,0,
2024-06-03 19:12:24+00:00,,,,,0,0,
2024-06-03 19:12:25+00:00,,,,,0,0,
2024-06-03 19:12:26+00:00,193.05,193.05,193.05,193.05,504,7,193.04999999999998
2024-06-03 19:12:27+00:00,193.06,193.08,193.06,193.08,209,6,193.06746411483257
2024-06-03 19:12:28+00:00,,,,,0,0,
2024-06-03 19:12:29+00:00,193.07,193.07,193.07,193.07,596,10,193.06999999999996
2024-06-03 19:12:30+00:00,193.07,193.07,193.07,193.07,200,2,193.07
2024-06-03 19:12:31+00:00,,,,,0,0,
2024-06-03 19:12:32+00:00,,,,,0,0,
2024-06-03 19:12:33+00:00,193.08,193.08,193.08,193.08,595,6,193.08
2024-06-03 19:12:34+00:00,193.08,193.08,193.07,193.07,566,7,193.0790106007067
2024-06-03 19:12:35+00:00,193.065,193.065,193.06,193.06,700,6,193.06071428571428
2024-06-03 19:12:36+00:00,,,,,0,0,
2024-06-03 19:12:37+00:00,,,,,0,0,
2024-06-03 19:12:38+00:00,193.05,193.05,193.05,193.05,531,10,193.05
2024-06-03 19:12:39+00:00,,,,,0,0,
2024-06-03 19:12:40+00:00,193.04,193.04,193.04,193.04,401,5,193.04000000000002
2024-06-03 19:12:41+00:00,193.04,193.04,193.04,193.04,162,2,193.04
2024-06-03 19:12:42+00:00,,,,,0,0,
2024-06-03 19:12:43+00:00,,,,,0,0,
2024-06-03 19:12:44+00:00,,,,,0,0,
2024-06-03 19:12:45+00:00,193.06,193.06,193.06,193.06,340,5,193.05999999999997
2024-06-03 19:12:46+00:00,193.06,193.06,193.06,193.06,200,2,193.06
2024-06-03 19:12:47+00:00,,,,,0,0,
2024-06-03 19:12:48+00:00,193.07,193.07,193.07,193.07,523,9,193.07
2024-06-03 19:12:49+00:00,,,,,0,0,
2024-06-03 19:12:50+00:00,,,,,0,0,
2024-06-03 19:12:51+00:00,,,,,0,0,
2024-06-03 19:12:52+00:00,193.06,193.06,193.06,193.06,100,1,193.06
2024-06-03 19:12:53+00:00,193.07,193.07,193.07,193.07,805,11,193.07
2024-06-03 19:12:54+00:00,193.09,193.09,193.08,193.08,838,14,193.08492840095468
2024-06-03 19:12:55+00:00,,,,,0,0,
2024-06-03 19:12:56+00:00,,,,,0,0,
2024-06-03 19:12:57+00:00,193.075,193.075,193.075,193.075,9,1,193.075
2024-06-03 19:12:58+00:00,193.075,193.075,193.075,193.075,1,1,193.075
2024-06-03 19:12:59+00:00,193.075,193.08,193.075,193.08,130,3,193.07961538461538
2024-06-03 19:13:00+00:00,193.09,193.09,193.09,193.09,125,2,193.09
2024-06-03 19:13:01+00:00,,,,,0,0,
2024-06-03 19:13:02+00:00,193.09,193.09,193.09,193.09,186,3,193.08999999999997
2024-06-03 19:13:03+00:00,,,,,0,0,
2024-06-03 19:13:04+00:00,193.09,193.09,193.09,193.09,506,5,193.08999999999997
2024-06-03 19:13:05+00:00,193.08,193.08,193.08,193.08,200,4,193.08
2024-06-03 19:13:06+00:00,,,,,0,0,
2024-06-03 19:13:07+00:00,,,,,0,0,
2024-06-03 19:13:08+00:00,,,,,0,0,
2024-06-03 19:13:09+00:00,,,,,0,0,
2024-06-03 19:13:10+00:00,,,,,0,0,
2024-06-03 19:13:11+00:00,193.07,193.07,193.07,193.07,265,4,193.07
2024-06-03 19:13:12+00:00,193.07,193.07,193.07,193.07,403,11,193.07000000000002
2024-06-03 19:13:13+00:00,193.07,193.08,193.07,193.08,115,2,193.07026086956523
2024-06-03 19:13:14+00:00,,,,,0,0,
2024-06-03 19:13:15+00:00,,,,,0,0,
2024-06-03 19:13:16+00:00,,,,,0,0,
2024-06-03 19:13:17+00:00,193.07,193.07,193.07,193.07,500,4,193.07
2024-06-03 19:13:18+00:00,,,,,0,0,
2024-06-03 19:13:19+00:00,193.07,193.07,193.07,193.07,100,4,193.07
2024-06-03 19:13:20+00:00,193.08,193.08,193.08,193.08,15,4,193.08
2024-06-03 19:13:21+00:00,193.08,193.085,193.08,193.085,782,10,193.0801023017903
2024-06-03 19:13:22+00:00,193.09,193.09,193.09,193.09,110,2,193.09
2024-06-03 19:13:23+00:00,,,,,0,0,
2024-06-03 19:13:24+00:00,193.09,193.09,193.09,193.09,17,2,193.09
2024-06-03 19:13:25+00:00,193.09,193.09,193.09,193.09,10,1,193.09
2024-06-03 19:13:26+00:00,,,,,0,0,
2024-06-03 19:13:27+00:00,193.1,193.1,193.1,193.1,1004,15,193.1
2024-06-03 19:13:28+00:00,193.1,193.1,193.1,193.1,900,13,193.1
2024-06-03 19:13:29+00:00,193.09,193.09,193.09,193.09,100,2,193.09
2024-06-03 19:13:30+00:00,193.1,193.1,193.1,193.1,1,1,193.1
2024-06-03 19:13:31+00:00,193.095,193.095,193.095,193.095,39,1,193.095
2024-06-03 19:13:32+00:00,,,,,0,0,
2024-06-03 19:13:33+00:00,,,,,0,0,
2024-06-03 19:13:34+00:00,193.1,193.1,193.09,193.09,269,6,193.09628252788104
2024-06-03 19:13:35+00:00,193.09,193.09,193.09,193.09,933,16,193.09
2024-06-03 19:13:36+00:00,,,,,0,0,
2024-06-03 19:13:37+00:00,193.09,193.1,193.09,193.1,1837,20,193.09612955906368
2024-06-03 19:13:38+00:00,,,,,0,0,
2024-06-03 19:13:39+00:00,,,,,0,0,
2024-06-03 19:13:40+00:00,,,,,0,0,
2024-06-03 19:13:41+00:00,193.1,193.11,193.1,193.11,614,10,193.1050651465798
2024-06-03 19:13:42+00:00,193.11,193.11,193.11,193.11,527,5,193.11
2024-06-03 19:13:43+00:00,,,,,0,0,
2024-06-03 19:13:44+00:00,193.12,193.12,193.12,193.12,517,10,193.12
2024-06-03 19:13:45+00:00,,,,,0,0,
2024-06-03 19:13:46+00:00,,,,,0,0,
2024-06-03 19:13:47+00:00,,,,,0,0,
2024-06-03 19:13:48+00:00,,,,,0,0,
2024-06-03 19:13:49+00:00,193.13,193.13,193.13,193.13,22,2,193.13
2024-06-03 19:13:50+00:00,,,,,0,0,
2024-06-03 19:13:51+00:00,,,,,0,0,
2024-06-03 19:13:52+00:00,193.14,193.14,193.135,193.14,885,19,193.13887005649718
2024-06-03 19:13:53+00:00,193.14,193.14,193.14,193.14,1235,10,193.14
2024-06-03 19:13:54+00:00,,,,,0,0,
2024-06-03 19:13:55+00:00,,,,,0,0,
2024-06-03 19:13:56+00:00,193.13,193.135,193.13,193.13,1516,13,193.13000329815304
2024-06-03 19:13:57+00:00,,,,,0,0,
2024-06-03 19:13:58+00:00,193.13,193.13,193.13,193.13,1,1,193.13
2024-06-03 19:13:59+00:00,,,,,0,0,
2024-06-03 19:14:00+00:00,193.13,193.13,193.13,193.13,753,6,193.13000000000002
2024-06-03 19:14:01+00:00,193.13,193.13,193.13,193.13,261,4,193.13
2024-06-03 19:14:02+00:00,193.13,193.13,193.13,193.13,32,2,193.13
2024-06-03 19:14:03+00:00,,,,,0,0,
2024-06-03 19:14:04+00:00,193.14,193.16,193.14,193.16,716,12,193.15129888268157
2024-06-03 19:14:05+00:00,193.16,193.16,193.16,193.16,185,4,193.16
2024-06-03 19:14:06+00:00,193.16,193.16,193.16,193.16,16,1,193.16
2024-06-03 19:14:07+00:00,193.155,193.16,193.155,193.16,109,2,193.15541284403668
2024-06-03 19:14:08+00:00,193.155,193.155,193.155,193.155,1,1,193.155
2024-06-03 19:14:09+00:00,193.16,193.16,193.16,193.16,3,1,193.16
2024-06-03 19:14:10+00:00,193.16,193.16,193.15,193.15,712,12,193.15002808988766
2024-06-03 19:14:11+00:00,193.15,193.15,193.15,193.15,305,5,193.15
2024-06-03 19:14:12+00:00,193.15,193.15,193.15,193.15,100,1,193.15
2024-06-03 19:14:13+00:00,,,,,0,0,
2024-06-03 19:14:14+00:00,193.15,193.15,193.15,193.15,25,1,193.15
2024-06-03 19:14:15+00:00,,,,,0,0,
2024-06-03 19:14:16+00:00,,,,,0,0,
2024-06-03 19:14:17+00:00,193.14,193.14,193.13,193.13,769,11,193.13846553966187
2024-06-03 19:14:18+00:00,193.13,193.13,193.13,193.13,129,7,193.13
2024-06-03 19:14:19+00:00,,,,,0,0,
2024-06-03 19:14:20+00:00,,,,,0,0,
2024-06-03 19:14:21+00:00,,,,,0,0,
2024-06-03 19:14:22+00:00,193.14,193.14,193.14,193.14,61,1,193.14
2024-06-03 19:14:23+00:00,193.13,193.13,193.12,193.13,124,4,193.1291129032258
2024-06-03 19:14:24+00:00,193.12,193.12,193.12,193.12,15,1,193.12
2024-06-03 19:14:25+00:00,,,,,0,0,
2024-06-03 19:14:26+00:00,193.125,193.125,193.125,193.125,100,1,193.125
2024-06-03 19:14:27+00:00,193.125,193.125,193.125,193.125,100,1,193.125
2024-06-03 19:14:28+00:00,193.13,193.13,193.13,193.13,25,1,193.13
2024-06-03 19:14:29+00:00,193.13,193.13,193.125,193.13,1085,11,193.1295391705069
2024-06-03 19:14:30+00:00,193.13,193.13,193.13,193.13,100,1,193.13
2024-06-03 19:14:31+00:00,,,,,0,0,
2024-06-03 19:14:32+00:00,,,,,0,0,
2024-06-03 19:14:33+00:00,,,,,0,0,
2024-06-03 19:14:34+00:00,,,,,0,0,
2024-06-03 19:14:35+00:00,,,,,0,0,
2024-06-03 19:14:36+00:00,,,,,0,0,
2024-06-03 19:14:37+00:00,193.135,193.15,193.135,193.15,1681,19,193.13941106484236
2024-06-03 19:14:38+00:00,193.15,193.15,193.15,193.15,544,10,193.15
2024-06-03 19:14:39+00:00,,,,,0,0,
2024-06-03 19:14:40+00:00,,,,,0,0,
2024-06-03 19:14:41+00:00,193.14,193.14,193.14,193.14,768,16,193.14
2024-06-03 19:14:42+00:00,193.14,193.14,193.14,193.14,100,1,193.14
2024-06-03 19:14:43+00:00,,,,,0,0,
2024-06-03 19:14:44+00:00,,,,,0,0,
2024-06-03 19:14:45+00:00,193.14,193.14,193.14,193.14,200,2,193.14
2024-06-03 19:14:46+00:00,193.15,193.15,193.15,193.15,50,1,193.15
2024-06-03 19:14:47+00:00,,,,,0,0,
2024-06-03 19:14:48+00:00,193.145,193.145,193.145,193.145,100,1,193.145
2024-06-03 19:14:49+00:00,193.145,193.145,193.14,193.14,97,5,193.1440206185567
2024-06-03 19:14:50+00:00,193.14,193.14,193.14,193.14,100,1,193.14
2024-06-03 19:14:51+00:00,193.14,193.14,193.14,193.14,100,1,193.14
2024-06-03 19:14:52+00:00,193.14,193.14,193.14,193.14,19,1,193.14
2024-06-03 19:14:53+00:00,193.14,193.14,193.14,193.14,10,1,193.14
2024-06-03 19:14:54+00:00,,,,,0,0,
2024-06-03 19:14:55+00:00,193.14,193.14,193.125,193.13,841,15,193.12977407847802
2024-06-03 19:14:56+00:00,193.13,193.13,193.12,193.12,2300,34,193.12001304347828
2024-06-03 19:14:57+00:00,193.12,193.12,193.09,193.09,1959,28,193.10755997958142
2024-06-03 19:14:58+00:00,193.085,193.085,193.085,193.085,100,1,193.085
2024-06-03 19:14:59+00:00,193.08,193.08,193.08,193.08,524,8,193.08
2024-06-03 19:15:00+00:00,193.08,193.08,193.08,193.08,100,1,193.08
2024-06-03 19:15:01+00:00,193.07,193.07,193.03,193.06,3508,49,193.05260832383127
2024-06-03 19:15:02+00:00,193.065,193.07,193.065,193.07,170,2,193.0670588235294
2024-06-03 19:15:03+00:00,193.07,193.07,193.07,193.07,1,1,193.07
2024-06-03 19:15:04+00:00,193.065,193.065,193.065,193.065,200,2,193.065
2024-06-03 19:15:05+00:00,193.065,193.07,193.06,193.07,1372,18,193.069110787172
2024-06-03 19:15:06+00:00,,,,,0,0,
2024-06-03 19:15:07+00:00,193.07,193.07,193.07,193.07,500,8,193.07
2024-06-03 19:15:08+00:00,193.07,193.07,193.07,193.07,200,2,193.07
2024-06-03 19:15:09+00:00,193.07,193.07,193.07,193.07,50,1,193.07
2024-06-03 19:15:10+00:00,,,,,0,0,
2024-06-03 19:15:11+00:00,193.075,193.08,193.075,193.08,504,7,193.0780158730159
2024-06-03 19:15:12+00:00,193.08,193.08,193.075,193.08,408,6,193.0787745098039
2024-06-03 19:15:13+00:00,193.08,193.08,193.075,193.08,1425,5,193.07508771929824
2024-06-03 19:15:14+00:00,193.08,193.08,193.08,193.08,155,11,193.07999999999998
2024-06-03 19:15:15+00:00,193.08,193.08,193.08,193.08,242,5,193.08
2024-06-03 19:15:16+00:00,193.08,193.09,193.08,193.09,1205,14,193.08460580912862
2024-06-03 19:15:17+00:00,193.08,193.09,193.07,193.09,790,11,193.0815189873418
2024-06-03 19:15:18+00:00,193.09,193.09,193.09,193.09,9,1,193.09
2024-06-03 19:15:19+00:00,,,,,0,0,
2024-06-03 19:15:20+00:00,,,,,0,0,
2024-06-03 19:15:21+00:00,,,,,0,0,
2024-06-03 19:15:22+00:00,,,,,0,0,
2024-06-03 19:15:23+00:00,,,,,0,0,
2024-06-03 19:15:24+00:00,193.1,193.1,193.1,193.1,937,14,193.1
2024-06-03 19:15:25+00:00,193.1,193.1,193.09,193.09,705,11,193.09371631205676
2024-06-03 19:15:26+00:00,193.09,193.09,193.09,193.09,109,2,193.09
2024-06-03 19:15:27+00:00,,,,,0,0,
2024-06-03 19:15:28+00:00,,,,,0,0,
2024-06-03 19:15:29+00:00,193.09,193.09,193.09,193.09,1,1,193.09
2024-06-03 19:15:30+00:00,,,,,0,0,
2024-06-03 19:15:31+00:00,193.1,193.1,193.1,193.1,1,1,193.1
2024-06-03 19:15:32+00:00,,,,,0,0,
2024-06-03 19:15:33+00:00,193.1,193.1,193.1,193.1,459,8,193.1
2024-06-03 19:15:34+00:00,193.11,193.11,193.11,193.11,500,9,193.11000000000004
2024-06-03 19:15:35+00:00,,,,,0,0,
2024-06-03 19:15:36+00:00,193.13,193.15,193.13,193.15,79,8,193.14113924050633
2024-06-03 19:15:37+00:00,,,,,0,0,
2024-06-03 19:15:38+00:00,193.16,193.16,193.16,193.16,515,9,193.16
2024-06-03 19:15:39+00:00,193.16,193.16,193.16,193.16,300,3,193.16
2024-06-03 19:15:40+00:00,193.17,193.17,193.17,193.17,110,2,193.17000000000002
2024-06-03 19:15:41+00:00,193.16,193.16,193.16,193.16,774,14,193.16000000000003
2024-06-03 19:15:42+00:00,193.17,193.17,193.17,193.17,350,4,193.17
2024-06-03 19:15:43+00:00,193.17,193.18,193.17,193.18,740,8,193.17729729729732
2024-06-03 19:15:44+00:00,193.18,193.18,193.18,193.18,202,4,193.18
2024-06-03 19:15:45+00:00,,,,,0,0,
2024-06-03 19:15:46+00:00,193.18,193.19,193.18,193.19,865,17,193.18282080924857
2024-06-03 19:15:47+00:00,193.18,193.18,193.17,193.17,430,6,193.17186046511625
2024-06-03 19:15:48+00:00,,,,,0,0,
2024-06-03 19:15:49+00:00,,,,,0,0,
2024-06-03 19:15:50+00:00,,,,,0,0,
2024-06-03 19:15:51+00:00,,,,,0,0,
2024-06-03 19:15:52+00:00,193.17,193.17,193.17,193.17,10,1,193.17
2024-06-03 19:15:53+00:00,,,,,0,0,
2024-06-03 19:15:54+00:00,,,,,0,0,
2024-06-03 19:15:55+00:00,,,,,0,0,
2024-06-03 19:15:56+00:00,,,,,0,0,
2024-06-03 19:15:57+00:00,,,,,0,0,
2024-06-03 19:15:58+00:00,,,,,0,0,
2024-06-03 19:15:59+00:00,,,,,0,0,
2024-06-03 19:16:00+00:00,193.17,193.17,193.17,193.17,612,12,193.17000000000002
2024-06-03 19:16:01+00:00,193.18,193.18,193.18,193.18,100,1,193.18
2024-06-03 19:16:02+00:00,193.18,193.18,193.18,193.18,781,11,193.18
2024-06-03 19:16:03+00:00,,,,,0,0,
2024-06-03 19:16:04+00:00,193.18,193.18,193.18,193.18,100,2,193.18000000000004
2024-06-03 19:16:05+00:00,193.18,193.18,193.17,193.17,1211,15,193.17082576383152
2024-06-03 19:16:06+00:00,,,,,0,0,
2024-06-03 19:16:07+00:00,,,,,0,0,
2024-06-03 19:16:08+00:00,193.18,193.18,193.18,193.18,33,1,193.18
2024-06-03 19:16:09+00:00,,,,,0,0,
2024-06-03 19:16:10+00:00,,,,,0,0,
2024-06-03 19:16:11+00:00,193.175,193.175,193.175,193.175,8,1,193.175
2024-06-03 19:16:12+00:00,193.175,193.175,193.17,193.17,739,17,193.17026387009477
2024-06-03 19:16:13+00:00,,,,,0,0,
2024-06-03 19:16:14+00:00,,,,,0,0,
2024-06-03 19:16:15+00:00,,,,,0,0,
2024-06-03 19:16:16+00:00,,,,,0,0,
2024-06-03 19:16:17+00:00,,,,,0,0,
2024-06-03 19:16:18+00:00,193.17,193.17,193.16,193.16,2151,36,193.16046954904695
2024-06-03 19:16:19+00:00,193.16,193.16,193.16,193.16,350,6,193.16
2024-06-03 19:16:20+00:00,,,,,0,0,
2024-06-03 19:16:21+00:00,,,,,0,0,
2024-06-03 19:16:22+00:00,,,,,0,0,
2024-06-03 19:16:23+00:00,,,,,0,0,
2024-06-03 19:16:24+00:00,,,,,0,0,
2024-06-03 19:16:25+00:00,193.16,193.16,193.16,193.16,37,2,193.16
2024-06-03 19:16:26+00:00,,,,,0,0,
2024-06-03 19:16:27+00:00,,,,,0,0,
2024-06-03 19:16:28+00:00,,,,,0,0,
2024-06-03 19:16:29+00:00,,,,,0,0,
2024-06-03 19:16:30+00:00,,,,,0,0,
2024-06-03 19:16:31+00:00,,,,,0,0,
2024-06-03 19:16:32+00:00,,,,,0,0,
2024-06-03 19:16:33+00:00,,,,,0,0,
2024-06-03 19:16:34+00:00,,,,,0,0,
2024-06-03 19:16:35+00:00,,,,,0,0,
2024-06-03 19:16:36+00:00,,,,,0,0,
2024-06-03 19:16:37+00:00,193.17,193.17,193.17,193.17,1441,23,193.17000000000002
2024-06-03 19:16:38+00:00,193.18,193.18,193.18,193.18,99,2,193.18
2024-06-03 19:16:39+00:00,,,,,0,0,
2024-06-03 19:16:40+00:00,193.17,193.17,193.17,193.17,676,11,193.17
2024-06-03 19:16:41+00:00,193.16,193.16,193.15,193.15,2873,39,193.1560389836408
2024-06-03 19:16:42+00:00,,,,,0,0,
2024-06-03 19:16:43+00:00,,,,,0,0,
2024-06-03 19:16:44+00:00,,,,,0,0,
2024-06-03 19:16:45+00:00,,,,,0,0,
2024-06-03 19:16:46+00:00,,,,,0,0,
2024-06-03 19:16:47+00:00,,,,,0,0,
2024-06-03 19:16:48+00:00,193.15,193.155,193.15,193.15,1439,16,193.15000347463516
2024-06-03 19:16:49+00:00,,,,,0,0,
2024-06-03 19:16:50+00:00,193.15,193.15,193.15,193.15,395,4,193.15
2024-06-03 19:16:51+00:00,193.15,193.15,193.15,193.15,258,7,193.14999999999998
2024-06-03 19:16:52+00:00,,,,,0,0,
2024-06-03 19:16:53+00:00,,,,,0,0,
2024-06-03 19:16:54+00:00,193.155,193.155,193.155,193.155,100,1,193.155
2024-06-03 19:16:55+00:00,,,,,0,0,
2024-06-03 19:16:56+00:00,193.155,193.16,193.155,193.16,1614,14,193.15969021065675
2024-06-03 19:16:57+00:00,193.16,193.16,193.16,193.16,401,3,193.16
2024-06-03 19:16:58+00:00,193.16,193.16,193.16,193.16,161,3,193.16000000000003
2024-06-03 19:16:59+00:00,,,,,0,0,
2024-06-03 19:17:00+00:00,193.16,193.16,193.16,193.16,100,1,193.16
2024-06-03 19:17:01+00:00,193.16,193.16,193.16,193.16,1,1,193.16
2024-06-03 19:17:02+00:00,,,,,0,0,
2024-06-03 19:17:03+00:00,193.16,193.17,193.16,193.17,1630,25,193.16755214723926
2024-06-03 19:17:04+00:00,,,,,0,0,
2024-06-03 19:17:05+00:00,,,,,0,0,
2024-06-03 19:17:06+00:00,,,,,0,0,
2024-06-03 19:17:07+00:00,,,,,0,0,
2024-06-03 19:17:08+00:00,193.18,193.21,193.18,193.21,754,11,193.18859416445625
2024-06-03 19:17:09+00:00,,,,,0,0,
2024-06-03 19:17:10+00:00,,,,,0,0,
2024-06-03 19:17:11+00:00,193.215,193.215,193.2,193.2,2654,31,193.20633383571968
2024-06-03 19:17:12+00:00,,,,,0,0,
2024-06-03 19:17:13+00:00,193.21,193.22,193.21,193.22,1008,12,193.21384920634924
2024-06-03 19:17:14+00:00,193.22,193.22,193.215,193.215,77,2,193.21824675324675
2024-06-03 19:17:15+00:00,193.22,193.22,193.22,193.22,409,5,193.22
2024-06-03 19:17:16+00:00,193.215,193.215,193.21,193.21,422,9,193.21118483412326
2024-06-03 19:17:17+00:00,,,,,0,0,
2024-06-03 19:17:18+00:00,,,,,0,0,
2024-06-03 19:17:19+00:00,,,,,0,0,
2024-06-03 19:17:20+00:00,,,,,0,0,
2024-06-03 19:17:21+00:00,193.2,193.2,193.2,193.2,709,9,193.2
2024-06-03 19:17:22+00:00,193.2,193.2,193.19,193.19,1828,22,193.19574398249452
2024-06-03 19:17:23+00:00,193.19,193.19,193.19,193.19,1770,17,193.19
2024-06-03 19:17:24+00:00,,,,,0,0,
2024-06-03 19:17:25+00:00,,,,,0,0,
2024-06-03 19:17:26+00:00,,,,,0,0,
2024-06-03 19:17:27+00:00,,,,,0,0,
2024-06-03 19:17:28+00:00,193.19,193.19,193.19,193.19,512,8,193.19
2024-06-03 19:17:29+00:00,,,,,0,0,
2024-06-03 19:17:30+00:00,,,,,0,0,
2024-06-03 19:17:31+00:00,,,,,0,0,
2024-06-03 19:17:32+00:00,,,,,0,0,
2024-06-03 19:17:33+00:00,,,,,0,0,
2024-06-03 19:17:34+00:00,193.19,193.19,193.19,193.19,36,3,193.19
2024-06-03 19:17:35+00:00,,,,,0,0,
2024-06-03 19:17:36+00:00,,,,,0,0,
2024-06-03 19:17:37+00:00,,,,,0,0,
2024-06-03 19:17:38+00:00,193.2,193.2,193.2,193.2,1404,20,193.2
2024-06-03 19:17:39+00:00,193.2,193.2,193.2,193.2,220,5,193.2
2024-06-03 19:17:40+00:00,193.2,193.2,193.2,193.2,580,8,193.2
2024-06-03 19:17:41+00:00,193.2,193.205,193.2,193.2,530,6,193.20094339622642
2024-06-03 19:17:42+00:00,,,,,0,0,
2024-06-03 19:17:43+00:00,,,,,0,0,
2024-06-03 19:17:44+00:00,193.21,193.21,193.21,193.21,2691,22,193.21
2024-06-03 19:17:45+00:00,193.21,193.21,193.205,193.21,3325,27,193.20984962406013
2024-06-03 19:17:46+00:00,193.22,193.22,193.22,193.22,120,3,193.22
2024-06-03 19:17:47+00:00,193.24,193.24,193.24,193.24,102,2,193.24
2024-06-03 19:17:48+00:00,193.25,193.25,193.25,193.25,283,5,193.25
2024-06-03 19:17:49+00:00,193.25,193.25,193.24,193.24,1900,16,193.2463157894737
2024-06-03 19:17:50+00:00,,,,,0,0,
2024-06-03 19:17:51+00:00,,,,,0,0,
2024-06-03 19:17:52+00:00,193.23,193.23,193.23,193.23,1313,15,193.23
2024-06-03 19:17:53+00:00,,,,,0,0,
2024-06-03 19:17:54+00:00,193.24,193.24,193.24,193.24,516,8,193.24
2024-06-03 19:17:55+00:00,193.25,193.25,193.25,193.25,700,10,193.25
2024-06-03 19:17:56+00:00,,,,,0,0,
2024-06-03 19:17:57+00:00,,,,,0,0,
2024-06-03 19:17:58+00:00,193.25,193.25,193.25,193.25,200,3,193.25
2024-06-03 19:17:59+00:00,193.245,193.245,193.245,193.245,2,1,193.245
2024-06-03 19:18:00+00:00,193.25,193.25,193.25,193.25,302,8,193.25
2024-06-03 19:18:01+00:00,193.25,193.25,193.25,193.25,200,2,193.25
2024-06-03 19:18:02+00:00,193.24,193.24,193.24,193.24,229,4,193.24
2024-06-03 19:18:03+00:00,,,,,0,0,
2024-06-03 19:18:04+00:00,193.24,193.24,193.24,193.24,701,8,193.23999999999998
2024-06-03 19:18:05+00:00,193.24,193.24,193.24,193.24,200,2,193.24
2024-06-03 19:18:06+00:00,,,,,0,0,
2024-06-03 19:18:07+00:00,,,,,0,0,
2024-06-03 19:18:08+00:00,193.23,193.23,193.23,193.23,1,1,193.23
2024-06-03 19:18:09+00:00,,,,,0,0,
2024-06-03 19:18:10+00:00,193.23,193.235,193.22,193.22,1824,24,193.22561129385966
